consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score
C042,S317,Tan,Cool,25-34,6
C042,S409,Tan,Cool,25-34,7
C042,S491,Tan,Cool,25-34,6
C042,S492,Tan,Cool,25-34,5
C042,S281,Tan,Cool,25-34,6
C042,S357,Tan,Cool,25-34,7
C042,S077,Tan,Cool,25-34,3
C042,S462,Tan,Cool,25-34,7
C042,S498,Tan,Cool,25-34,5
C042,S212,Tan,Cool,25-34,6
C042,S102,Tan,Cool,25-34,6
C042,S335,Tan,Cool,25-34,6
C042,S476,Tan,Cool,25-34,4
C042,S337,Tan,Cool,25-34,5
C042,S441,Tan,Cool,25-34,7
C042,S174,Tan,Cool,25-34,6
C042,S003,Tan,Cool,25-34,6
C042,S334,Tan,Cool,25-34,5
C042,S410,Tan,Cool,25-34,5
C042,S071,Tan,Cool,25-34,5
C042,S210,Tan,Cool,25-34,7
C042,S064,Tan,Cool,25-34,5
C042,S385,Tan,Cool,25-34,7
C042,S094,Tan,Cool,25-34,7
C042,S486,Tan,Cool,25-34,8
C042,S186,Tan,Cool,25-34,5
C042,S034,Tan,Cool,25-34,6
C042,S078,Tan,Cool,25-34,5
C042,S001,Tan,Cool,25-34,4
C042,S012,Tan,Cool,25-34,7
C042,S416,Tan,Cool,25-34,8
C042,S023,Tan,Cool,25-34,4
C043,S362,Medium,Warm,25-34,6
C043,S074,Medium,Warm,25-34,6
C043,S375,Medium,Warm,25-34,8
C043,S156,Medium,Warm,25-34,5
C043,S105,Medium,Warm,25-34,5
C043,S395,Medium,Warm,25-34,6
C043,S378,Medium,Warm,25-34,3
C043,S125,Medium,Warm,25-34,6
C043,S069,Medium,Warm,25-34,7
C043,S451,Medium,Warm,25-34,7
C043,S010,Medium,Warm,25-34,5
C043,S195,Medium,Warm,25-34,5
C043,S407,Medium,Warm,25-34,6
C043,S085,Medium,Warm,25-34,7
C043,S372,Medium,Warm,25-34,6
C043,S389,Medium,Warm,25-34,5
C043,S496,Medium,Warm,25-34,6
C043,S031,Medium,Warm,25-34,6
C043,S317,Medium,Warm,25-34,9
C043,S409,Medium,Warm,25-34,7
C043,S491,Medium,Warm,25-34,5
C043,S492,Medium,Warm,25-34,7
C043,S281,Medium,Warm,25-34,6
C043,S357,Medium,Warm,25-34,4
C043,S077,Medium,Warm,25-34,6
C043,S462,Medium,Warm,25-34,6
C043,S498,Medium,Warm,25-34,6
C043,S212,Medium,Warm,25-34,5
C043,S102,Medium,Warm,25-34,6
C043,S335,Medium,Warm,25-34,6
C043,S476,Medium,Warm,25-34,7
C043,S337,Medium,Warm,25-34,5
C043,S441,Medium,Warm,25-34,6
C043,S174,Medium,Warm,25-34,5
C043,S003,Medium,Warm,25-34,7
C043,S334,Medium,Warm,25-34,7
C043,S410,Medium,Warm,25-34,2
C043,S071,Medium,Warm,25-34,6
C043,S210,Medium,Warm,25-34,6
C043,S064,Medium,Warm,25-34,7
C043,S385,Medium,Warm,25-34,9
C043,S094,Medium,Warm,25-34,8
C043,S486,Medium,Warm,25-34,6
C043,S186,Medium,Warm,25-34,5
C043,S034,Medium,Warm,25-34,7
C043,S078,Medium,Warm,25-34,6
C043,S001,Medium,Warm,25-34,6
C043,S012,Medium,Warm,25-34,5
C043,S416,Medium,Warm,25-34,7
C043,S023,Medium,Warm,25-34,7
C044,S362,Tan,Neutral,25-34,6
C044,S074,Tan,Neutral,25-34,5
C044,S375,Tan,Neutral,25-34,7
C044,S156,Tan,Neutral,25-34,7
C044,S105,Tan,Neutral,25-34,7
C044,S395,Tan,Neutral,25-34,5
C044,S378,Tan,Neutral,25-34,6
C044,S125,Tan,Neutral,25-34,5
C044,S069,Tan,Neutral,25-34,6
C044,S451,Tan,Neutral,25-34,7
C044,S010,Tan,Neutral,25-34,5
C044,S195,Tan,Neutral,25-34,5
C044,S407,Tan,Neutral,25-34,6
C044,S085,Tan,Neutral,25-34,6
C044,S372,Tan,Neutral,25-34,9
C044,S389,Tan,Neutral,25-34,9
C044,S496,Tan,Neutral,25-34,6
C044,S031,Tan,Neutral,25-34,6
C044,S317,Tan,Neutral,25-34,6
C044,S409,Tan,Neutral,25-34,6
C044,S491,Tan,Neutral,25-34,4
C044,S492,Tan,Neutral,25-34,6
C044,S281,Tan,Neutral,25-34,5
C044,S357,Tan,Neutral,25-34,5
C044,S077,Tan,Neutral,25-34,5
C044,S462,Tan,Neutral,25-34,4
C044,S498,Tan,Neutral,25-34,7
C044,S212,Tan,Neutral,25-34,5
C044,S102,Tan,Neutral,25-34,5
C044,S335,Tan,Neutral,25-34,5
C044,S476,Tan,Neutral,25-34,6
C044,S337,Tan,Neutral,25-34,7
C044,S441,Tan,Neutral,25-34,7
C044,S174,Tan,Neutral,25-34,5
C044,S003,Tan,Neutral,25-34,6
C044,S334,Tan,Neutral,25-34,4
C044,S410,Tan,Neutral,25-34,6
C044,S071,Tan,Neutral,25-34,8
C044,S210,Tan,Neutral,25-34,5
C044,S064,Tan,Neutral,25-34,6
C044,S385,Tan,Neutral,25-34,7
C044,S094,Tan,Neutral,25-34,6
C044,S486,Tan,Neutral,25-34,5
C044,S186,Tan,Neutral,25-34,7
C044,S034,Tan,Neutral,25-34,6
C044,S078,Tan,Neutral,25-34,5
C044,S001,Tan,Neutral,25-34,5
C044,S012,Tan,Neutral,25-34,7
C044,S416,Tan,Neutral,25-34,7
C044,S023,Tan,Neutral,25-34,4
C045,S362,Light,Neutral,18-24,7
C045,S074,Light,Neutral,18-24,4
C045,S375,Light,Neutral,18-24,6
C045,S156,Light,Neutral,18-24,6
C045,S105,Light,Neutral,18-24,7
C045,S395,Light,Neutral,18-24,8
C045,S378,Light,Neutral,18-24,5
C045,S125,Light,Neutral,18-24,4
C045,S069,Light,Neutral,18-24,5
C045,S451,Light,Neutral,18-24,5
C045,S010,Light,Neutral,18-24,6
C045,S195,Light,Neutral,18-24,3
C045,S407,Light,Neutral,18-24,6
C045,S085,Light,Neutral,18-24,5
C045,S372,Light,Neutral,18-24,8
C045,S389,Light,Neutral,18-24,7
C045,S496,Light,Neutral,18-24,7
C045,S031,Light,Neutral,18-24,6
C045,S317,Light,Neutral,18-24,6
C045,S409,Light,Neutral,18-24,7
C045,S491,Light,Neutral,18-24,5
C045,S492,Light,Neutral,18-24,5
C045,S281,Light,Neutral,18-24,6
C045,S357,Light,Neutral,18-24,4
C045,S077,Light,Neutral,18-24,5
C045,S462,Light,Neutral,18-24,7
C045,S498,Light,Neutral,18-24,6
C045,S212,Light,Neutral,18-24,6
C045,S102,Light,Neutral,18-24,5
C045,S335,Light,Neutral,18-24,8
C045,S476,Light,Neutral,18-24,5
C045,S337,Light,Neutral,18-24,7
C045,S441,Light,Neutral,18-24,6
C045,S174,Light,Neutral,18-24,6
C045,S003,Light,Neutral,18-24,8
C045,S334,Light,Neutral,18-24,7
C045,S410,Light,Neutral,18-24,6
C045,S071,Light,Neutral,18-24,5
C045,S210,Light,Neutral,18-24,7
C045,S064,Light,Neutral,18-24,8
C045,S385,Light,Neutral,18-24,5
C045,S094,Light,Neutral,18-24,7
C045,S486,Light,Neutral,18-24,6
C045,S186,Light,Neutral,18-24,6
C045,S034,Light,Neutral,18-24,5
C045,S078,Light,Neutral,18-24,5
C045,S001,Light,Neutral,18-24,9
C045,S012,Light,Neutral,18-24,8
C045,S416,Light,Neutral,18-24,5
C045,S023,Light,Neutral,18-24,5
C046,S362,Deep,Cool,35-44,6
C046,S074,Deep,Cool,35-44,5
C046,S375,Deep,Cool,35-44,6
C046,S156,Deep,Cool,35-44,7
C046,S105,Deep,Cool,35-44,8
C046,S395,Deep,Cool,35-44,3
C046,S378,Deep,Cool,35-44,7
C046,S125,Deep,Cool,35-44,7
C046,S069,Deep,Cool,35-44,5
C046,S451,Deep,Cool,35-44,5
C046,S010,Deep,Cool,35-44,6
C046,S195,Deep,Cool,35-44,6
C046,S407,Deep,Cool,35-44,8
C046,S085,Deep,Cool,35-44,7
C046,S372,Deep,Cool,35-44,5
C046,S389,Deep,Cool,35-44,5
C046,S496,Deep,Cool,35-44,4
C046,S031,Deep,Cool,35-44,7
C046,S317,Deep,Cool,35-44,5
C046,S409,Deep,Cool,35-44,8
C046,S491,Deep,Cool,35-44,6
C046,S492,Deep,Cool,35-44,5
C046,S281,Deep,Cool,35-44,4
C046,S357,Deep,Cool,35-44,8
C046,S077,Deep,Cool,35-44,6
C046,S462,Deep,Cool,35-44,5
C046,S498,Deep,Cool,35-44,5
C046,S212,Deep,Cool,35-44,7
C046,S102,Deep,Cool,35-44,4
C046,S335,Deep,Cool,35-44,5
C046,S476,Deep,Cool,35-44,4
C046,S337,Deep,Cool,35-44,5
C046,S441,Deep,Cool,35-44,5
C046,S174,Deep,Cool,35-44,5
C046,S003,Deep,Cool,35-44,7
C046,S334,Deep,Cool,35-44,6
C046,S410,Deep,Cool,35-44,6
C046,S071,Deep,Cool,35-44,5
C046,S210,Deep,Cool,35-44,6
C046,S064,Deep,Cool,35-44,6
C046,S385,Deep,Cool,35-44,5
C046,S094,Deep,Cool,35-44,6
C046,S486,Deep,Cool,35-44,8
C046,S186,Deep,Cool,35-44,6
C046,S034,Deep,Cool,35-44,8
C046,S078,Deep,Cool,35-44,5
C046,S001,Deep,Cool,35-44,5
C046,S012,Deep,Cool,35-44,7
C046,S416,Deep,Cool,35-44,7
C046,S023,Deep,Cool,35-44,4
C047,S362,Medium,Warm,18-24,6
C047,S074,Medium,Warm,18-24,7
C047,S375,Medium,Warm,18-24,8
C047,S156,Medium,Warm,18-24,6
C047,S105,Medium,Warm,18-24,5
C047,S395,Medium,Warm,18-24,7
C047,S378,Medium,Warm,18-24,6
C047,S125,Medium,Warm,18-24,6
C047,S069,Medium,Warm,18-24,8
C047,S451,Medium,Warm,18-24,8
C047,S010,Medium,Warm,18-24,5
C047,S195,Medium,Warm,18-24,5
C047,S407,Medium,Warm,18-24,4
C047,S085,Medium,Warm,18-24,6
C047,S372,Medium,Warm,18-24,5
C047,S389,Medium,Warm,18-24,5
C047,S496,Medium,Warm,18-24,6
C047,S031,Medium,Warm,18-24,4
C047,S317,Medium,Warm,18-24,8
C047,S409,Medium,Warm,18-24,5
C047,S491,Medium,Warm,18-24,5
C047,S492,Medium,Warm,18-24,9
C047,S281,Medium,Warm,18-24,6
C047,S357,Medium,Warm,18-24,5
C047,S077,Medium,Warm,18-24,7
C047,S462,Medium,Warm,18-24,6
C047,S498,Medium,Warm,18-24,5
C047,S212,Medium,Warm,18-24,6
C047,S102,Medium,Warm,18-24,5
C047,S335,Medium,Warm,18-24,6
C047,S476,Medium,Warm,18-24,9
C047,S337,Medium,Warm,18-24,5
C047,S441,Medium,Warm,18-24,7
C047,S174,Medium,Warm,18-24,5
C047,S003,Medium,Warm,18-24,6
C047,S334,Medium,Warm,18-24,7
C047,S410,Medium,Warm,18-24,5
C047,S071,Medium,Warm,18-24,8
C047,S210,Medium,Warm,18-24,8
C047,S064,Medium,Warm,18-24,5
C047,S385,Medium,Warm,18-24,7
C047,S094,Medium,Warm,18-24,6
C047,S486,Medium,Warm,18-24,5
C047,S186,Medium,Warm,18-24,5
C047,S034,Medium,Warm,18-24,8
C047,S078,Medium,Warm,18-24,6
C047,S001,Medium,Warm,18-24,5
C047,S012,Medium,Warm,18-24,5
C047,S416,Medium,Warm,18-24,7
C047,S023,Medium,Warm,18-24,8
C048,S362,Medium,Warm,18-24,7
C048,S074,Medium,Warm,18-24,7
C048,S375,Medium,Warm,18-24,5
C048,S156,Medium,Warm,18-24,4
C048,S105,Medium,Warm,18-24,5
C048,S395,Medium,Warm,18-24,4
C048,S378,Medium,Warm,18-24,4
C048,S125,Medium,Warm,18-24,6
C048,S069,Medium,Warm,18-24,8
C048,S451,Medium,Warm,18-24,6
C048,S010,Medium,Warm,18-24,5
C048,S195,Medium,Warm,18-24,5
C048,S407,Medium,Warm,18-24,6
C048,S085,Medium,Warm,18-24,6
C048,S372,Medium,Warm,18-24,8
C048,S389,Medium,Warm,18-24,5
C048,S496,Medium,Warm,18-24,7
C048,S031,Medium,Warm,18-24,4
C048,S317,Medium,Warm,18-24,9
C048,S409,Medium,Warm,18-24,6
C048,S491,Medium,Warm,18-24,5
C048,S492,Medium,Warm,18-24,7
C048,S281,Medium,Warm,18-24,6
C048,S357,Medium,Warm,18-24,2
C048,S077,Medium,Warm,18-24,4
C048,S462,Medium,Warm,18-24,6
C048,S498,Medium,Warm,18-24,7
C048,S212,Medium,Warm,18-24,6
C048,S102,Medium,Warm,18-24,5
C048,S335,Medium,Warm,18-24,4
C048,S476,Medium,Warm,18-24,6
C048,S337,Medium,Warm,18-24,6
C048,S441,Medium,Warm,18-24,6
C048,S174,Medium,Warm,18-24,7
C048,S003,Medium,Warm,18-24,8
C048,S334,Medium,Warm,18-24,8
C048,S410,Medium,Warm,18-24,4
C048,S071,Medium,Warm,18-24,6
C048,S210,Medium,Warm,18-24,7
C048,S064,Medium,Warm,18-24,7
C048,S385,Medium,Warm,18-24,7
C048,S094,Medium,Warm,18-24,8
C048,S486,Medium,Warm,18-24,5
C048,S186,Medium,Warm,18-24,5
C048,S034,Medium,Warm,18-24,5
C048,S078,Medium,Warm,18-24,7
C048,S001,Medium,Warm,18-24,6
C048,S012,Medium,Warm,18-24,7
C048,S416,Medium,Warm,18-24,5
C048,S023,Medium,Warm,18-24,7
C049,S362,Tan,Warm,25-34,8
C049,S074,Tan,Warm,25-34,7
C049,S375,Tan,Warm,25-34,7
C049,S156,Tan,Warm,25-34,6
C049,S105,Tan,Warm,25-34,6
C049,S395,Tan,Warm,25-34,5
C049,S378,Tan,Warm,25-34,4
C049,S125,Tan,Warm,25-34,6
C049,S069,Tan,Warm,25-34,8
C049,S451,Tan,Warm,25-34,7
C049,S010,Tan,Warm,25-34,5
C049,S195,Tan,Warm,25-34,6
C049,S407,Tan,Warm,25-34,7
C049,S085,Tan,Warm,25-34,6
C049,S372,Tan,Warm,25-34,6
C049,S389,Tan,Warm,25-34,7
C049,S496,Tan,Warm,25-34,4
C049,S031,Tan,Warm,25-34,5
C049,S317,Tan,Warm,25-34,6
C049,S409,Tan,Warm,25-34,7
C049,S491,Tan,Warm,25-34,6
C049,S492,Tan,Warm,25-34,6
C049,S281,Tan,Warm,25-34,6
C049,S357,Tan,Warm,25-34,4
C049,S077,Tan,Warm,25-34,6
C049,S462,Tan,Warm,25-34,4
C049,S498,Tan,Warm,25-34,4
C049,S212,Tan,Warm,25-34,6
C049,S102,Tan,Warm,25-34,4
C049,S335,Tan,Warm,25-34,5
C049,S476,Tan,Warm,25-34,6
C049,S337,Tan,Warm,25-34,6
C049,S441,Tan,Warm,25-34,7
C049,S174,Tan,Warm,25-34,7
C049,S003,Tan,Warm,25-34,5
C049,S334,Tan,Warm,25-34,9
C049,S410,Tan,Warm,25-34,5
C049,S071,Tan,Warm,25-34,7
C049,S210,Tan,Warm,25-34,7
C049,S064,Tan,Warm,25-34,7
C049,S385,Tan,Warm,25-34,6
C049,S094,Tan,Warm,25-34,5
C049,S486,Tan,Warm,25-34,7
C049,S186,Tan,Warm,25-34,5
C049,S034,Tan,Warm,25-34,5
C049,S078,Tan,Warm,25-34,6
C049,S001,Tan,Warm,25-34,6
C049,S012,Tan,Warm,25-34,5
C049,S416,Tan,Warm,25-34,6
C049,S023,Tan,Warm,25-34,7
C050,S362,Tan,Cool,18-24,6
C050,S074,Tan,Cool,18-24,4
C050,S375,Tan,Cool,18-24,5
C050,S156,Tan,Cool,18-24,8
C050,S105,Tan,Cool,18-24,6
C050,S395,Tan,Cool,18-24,5
C050,S378,Tan,Cool,18-24,5
C050,S125,Tan,Cool,18-24,6
C050,S069,Tan,Cool,18-24,6
C050,S451,Tan,Cool,18-24,8
C050,S010,Tan,Cool,18-24,7
C050,S195,Tan,Cool,18-24,4
C050,S407,Tan,Cool,18-24,7
C050,S085,Tan,Cool,18-24,6
C050,S372,Tan,Cool,18-24,7
C050,S389,Tan,Cool,18-24,7
C050,S496,Tan,Cool,18-24,4
C050,S031,Tan,Cool,18-24,3
C050,S317,Tan,Cool,18-24,5
C050,S409,Tan,Cool,18-24,6
C050,S491,Tan,Cool,18-24,6
C050,S492,Tan,Cool,18-24,6
C050,S281,Tan,Cool,18-24,7
C050,S357,Tan,Cool,18-24,6
C050,S077,Tan,Cool,18-24,7
C050,S462,Tan,Cool,18-24,7
C050,S498,Tan,Cool,18-24,7
C050,S212,Tan,Cool,18-24,8
C050,S102,Tan,Cool,18-24,6
C050,S335,Tan,Cool,18-24,6
C050,S476,Tan,Cool,18-24,5
C050,S337,Tan,Cool,18-24,5
C050,S441,Tan,Cool,18-24,6
C050,S174,Tan,Cool,18-24,7
C050,S003,Tan,Cool,18-24,6
C050,S334,Tan,Cool,18-24,5
C050,S410,Tan,Cool,18-24,3
C050,S071,Tan,Cool,18-24,7
C050,S210,Tan,Cool,18-24,6
C050,S064,Tan,Cool,18-24,6
C050,S385,Tan,Cool,18-24,8
C050,S094,Tan,Cool,18-24,7
C050,S486,Tan,Cool,18-24,8
C050,S186,Tan,Cool,18-24,5
C050,S034,Tan,Cool,18-24,9
C050,S078,Tan,Cool,18-24,6
C050,S001,Tan,Cool,18-24,5
C050,S012,Tan,Cool,18-24,7
C050,S416,Tan,Cool,18-24,8
C050,S023,Tan,Cool,18-24,5
C051,S362,Fair,Warm,25-34,7
C051,S074,Fair,Warm,25-34,4
C051,S375,Fair,Warm,25-34,7
C051,S156,Fair,Warm,25-34,7
C051,S105,Fair,Warm,25-34,7
C051,S395,Fair,Warm,25-34,5
C051,S378,Fair,Warm,25-34,6
C051,S125,Fair,Warm,25-34,5
C051,S069,Fair,Warm,25-34,6
C051,S451,Fair,Warm,25-34,7
C051,S010,Fair,Warm,25-34,5
C051,S195,Fair,Warm,25-34,6
C051,S407,Fair,Warm,25-34,4
C051,S085,Fair,Warm,25-34,7
C051,S372,Fair,Warm,25-34,7
C051,S389,Fair,Warm,25-34,5
C051,S496,Fair,Warm,25-34,6
C051,S031,Fair,Warm,25-34,5
C051,S317,Fair,Warm,25-34,6
C051,S409,Fair,Warm,25-34,5
C051,S491,Fair,Warm,25-34,7
C051,S492,Fair,Warm,25-34,8
C051,S281,Fair,Warm,25-34,7
C051,S357,Fair,Warm,25-34,4
C051,S077,Fair,Warm,25-34,6
C051,S462,Fair,Warm,25-34,6
C051,S498,Fair,Warm,25-34,5
C051,S212,Fair,Warm,25-34,4
C051,S102,Fair,Warm,25-34,5
C051,S335,Fair,Warm,25-34,6
C051,S476,Fair,Warm,25-34,7
C051,S337,Fair,Warm,25-34,7
C051,S441,Fair,Warm,25-34,4
C051,S174,Fair,Warm,25-34,5
C051,S003,Fair,Warm,25-34,6
C051,S334,Fair,Warm,25-34,7
C051,S410,Fair,Warm,25-34,4
C051,S071,Fair,Warm,25-34,6
C051,S210,Fair,Warm,25-34,5
C051,S064,Fair,Warm,25-34,6
C051,S385,Fair,Warm,25-34,9
C051,S094,Fair,Warm,25-34,5
C051,S486,Fair,Warm,25-34,7
C051,S186,Fair,Warm,25-34,5
C051,S034,Fair,Warm,25-34,5
C051,S078,Fair,Warm,25-34,6
C051,S001,Fair,Warm,25-34,6
C051,S012,Fair,Warm,25-34,7
C051,S416,Fair,Warm,25-34,6
C051,S023,Fair,Warm,25-34,8
C052,S362,Medium,Warm,18-24,7
C052,S074,Medium,Warm,18-24,7
C052,S375,Medium,Warm,18-24,8
C052,S156,Medium,Warm,18-24,6
C052,S105,Medium,Warm,18-24,6
C052,S395,Medium,Warm,18-24,6
C052,S378,Medium,Warm,18-24,6
C052,S125,Medium,Warm,18-24,7
C052,S069,Medium,Warm,18-24,7
C052,S451,Medium,Warm,18-24,7
C052,S010,Medium,Warm,18-24,5
C052,S195,Medium,Warm,18-24,6
C052,S407,Medium,Warm,18-24,6
C052,S085,Medium,Warm,18-24,6
C052,S372,Medium,Warm,18-24,7
C052,S389,Medium,Warm,18-24,4
C052,S496,Medium,Warm,18-24,6
C052,S031,Medium,Warm,18-24,7
C052,S317,Medium,Warm,18-24,5
C052,S409,Medium,Warm,18-24,7
C052,S491,Medium,Warm,18-24,5
C052,S492,Medium,Warm,18-24,7
C052,S281,Medium,Warm,18-24,7
C052,S357,Medium,Warm,18-24,5
C052,S077,Medium,Warm,18-24,7
C052,S462,Medium,Warm,18-24,6
C052,S498,Medium,Warm,18-24,6
C052,S212,Medium,Warm,18-24,8
C052,S102,Medium,Warm,18-24,6
C052,S335,Medium,Warm,18-24,7
C052,S476,Medium,Warm,18-24,7
C052,S337,Medium,Warm,18-24,4
C052,S441,Medium,Warm,18-24,8
C052,S174,Medium,Warm,18-24,5
C052,S003,Medium,Warm,18-24,6
C052,S334,Medium,Warm,18-24,7
C052,S410,Medium,Warm,18-24,5
C052,S071,Medium,Warm,18-24,6
C052,S210,Medium,Warm,18-24,7
C052,S064,Medium,Warm,18-24,6
C052,S385,Medium,Warm,18-24,8
C052,S094,Medium,Warm,18-24,6
C052,S486,Medium,Warm,18-24,6
C052,S186,Medium,Warm,18-24,5
C052,S034,Medium,Warm,18-24,6
C052,S078,Medium,Warm,18-24,8
C052,S001,Medium,Warm,18-24,5
C052,S012,Medium,Warm,18-24,7
C052,S416,Medium,Warm,18-24,5
C052,S023,Medium,Warm,18-24,7
C053,S362,Medium,Warm,25-34,8
C053,S074,Medium,Warm,25-34,4
C053,S375,Medium,Warm,25-34,8
C053,S156,Medium,Warm,25-34,6
C053,S105,Medium,Warm,25-34,7
C053,S395,Medium,Warm,25-34,6
C053,S378,Medium,Warm,25-34,6
C053,S125,Medium,Warm,25-34,7
C053,S069,Medium,Warm,25-34,7
C053,S451,Medium,Warm,25-34,8
C053,S010,Medium,Warm,25-34,7
C053,S195,Medium,Warm,25-34,6
C053,S407,Medium,Warm,25-34,5
C053,S085,Medium,Warm,25-34,8
C053,S372,Medium,Warm,25-34,7
C053,S389,Medium,Warm,25-34,5
C053,S496,Medium,Warm,25-34,6
C053,S031,Medium,Warm,25-34,3
C053,S317,Medium,Warm,25-34,8
C053,S409,Medium,Warm,25-34,5
C053,S491,Medium,Warm,25-34,6
C053,S492,Medium,Warm,25-34,8
C053,S281,Medium,Warm,25-34,7
C053,S357,Medium,Warm,25-34,4
C053,S077,Medium,Warm,25-34,7
C053,S462,Medium,Warm,25-34,7
C053,S498,Medium,Warm,25-34,7
C053,S212,Medium,Warm,25-34,4
C053,S102,Medium,Warm,25-34,7
C053,S335,Medium,Warm,25-34,8
C053,S476,Medium,Warm,25-34,7
C053,S337,Medium,Warm,25-34,6
C053,S441,Medium,Warm,25-34,7
C053,S174,Medium,Warm,25-34,6
C053,S003,Medium,Warm,25-34,6
C053,S334,Medium,Warm,25-34,8
C053,S410,Medium,Warm,25-34,4
C053,S071,Medium,Warm,25-34,8
C053,S210,Medium,Warm,25-34,7
C053,S064,Medium,Warm,25-34,6
C053,S385,Medium,Warm,25-34,6
C053,S094,Medium,Warm,25-34,6
C053,S486,Medium,Warm,25-34,6
C053,S186,Medium,Warm,25-34,4
C053,S034,Medium,Warm,25-34,6
C053,S078,Medium,Warm,25-34,5
C053,S001,Medium,Warm,25-34,6
C053,S012,Medium,Warm,25-34,6
C053,S416,Medium,Warm,25-34,4
C053,S023,Medium,Warm,25-34,7
C054,S362,Medium,Cool,18-24,5
C054,S074,Medium,Cool,18-24,5
C054,S375,Medium,Cool,18-24,6
C054,S156,Medium,Cool,18-24,7
C054,S105,Medium,Cool,18-24,5
C054,S395,Medium,Cool,18-24,7
C054,S378,Medium,Cool,18-24,6
C054,S125,Medium,Cool,18-24,5
C054,S069,Medium,Cool,18-24,6
C054,S451,Medium,Cool,18-24,5
C054,S010,Medium,Cool,18-24,6
C054,S195,Medium,Cool,18-24,6
C054,S407,Medium,Cool,18-24,6
C054,S085,Medium,Cool,18-24,5
C054,S372,Medium,Cool,18-24,9
C054,S389,Medium,Cool,18-24,6
C054,S496,Medium,Cool,18-24,4
C054,S031,Medium,Cool,18-24,5
C054,S317,Medium,Cool,18-24,5
C054,S409,Medium,Cool,18-24,6
C054,S491,Medium,Cool,18-24,6
C054,S492,Medium,Cool,18-24,6
C054,S281,Medium,Cool,18-24,7
C054,S357,Medium,Cool,18-24,6
C054,S077,Medium,Cool,18-24,6
C054,S462,Medium,Cool,18-24,7
C054,S498,Medium,Cool,18-24,7
C054,S212,Medium,Cool,18-24,7
C054,S102,Medium,Cool,18-24,6
C054,S335,Medium,Cool,18-24,6
C054,S476,Medium,Cool,18-24,7
C054,S337,Medium,Cool,18-24,8
C054,S441,Medium,Cool,18-24,7
C054,S174,Medium,Cool,18-24,7
C054,S003,Medium,Cool,18-24,7
C054,S334,Medium,Cool,18-24,7
C054,S410,Medium,Cool,18-24,7
C054,S071,Medium,Cool,18-24,6
C054,S210,Medium,Cool,18-24,6
C054,S064,Medium,Cool,18-24,6
C054,S385,Medium,Cool,18-24,6
C054,S094,Medium,Cool,18-24,8
C054,S486,Medium,Cool,18-24,8
C054,S186,Medium,Cool,18-24,5
C054,S034,Medium,Cool,18-24,6
C054,S078,Medium,Cool,18-24,7
C054,S001,Medium,Cool,18-24,5
C054,S012,Medium,Cool,18-24,8
C054,S416,Medium,Cool,18-24,7
C054,S023,Medium,Cool,18-24,7
C055,S362,Fair,Neutral,18-24,6
C055,S074,Fair,Neutral,18-24,6
C055,S375,Fair,Neutral,18-24,6
C055,S156,Fair,Neutral,18-24,6
C055,S105,Fair,Neutral,18-24,7
C055,S395,Fair,Neutral,18-24,7
C055,S378,Fair,Neutral,18-24,6
C055,S125,Fair,Neutral,18-24,5
C055,S069,Fair,Neutral,18-24,5
C055,S451,Fair,Neutral,18-24,6
C055,S010,Fair,Neutral,18-24,6
C055,S195,Fair,Neutral,18-24,7
C055,S407,Fair,Neutral,18-24,5
C055,S085,Fair,Neutral,18-24,6
C055,S372,Fair,Neutral,18-24,6
C055,S389,Fair,Neutral,18-24,5
C055,S496,Fair,Neutral,18-24,7
C055,S031,Fair,Neutral,18-24,6
C055,S317,Fair,Neutral,18-24,6
C055,S409,Fair,Neutral,18-24,5
C055,S491,Fair,Neutral,18-24,6
C055,S492,Fair,Neutral,18-24,7
C055,S281,Fair,Neutral,18-24,6
C055,S357,Fair,Neutral,18-24,4
C055,S077,Fair,Neutral,18-24,4
C055,S462,Fair,Neutral,18-24,7
C055,S498,Fair,Neutral,18-24,8
C055,S212,Fair,Neutral,18-24,7
C055,S102,Fair,Neutral,18-24,7
C055,S335,Fair,Neutral,18-24,7
C055,S476,Fair,Neutral,18-24,6
C055,S337,Fair,Neutral,18-24,7
C055,S441,Fair,Neutral,18-24,8
C055,S174,Fair,Neutral,18-24,7
C055,S003,Fair,Neutral,18-24,6
C055,S334,Fair,Neutral,18-24,6
C055,S410,Fair,Neutral,18-24,5
C055,S071,Fair,Neutral,18-24,5
C055,S210,Fair,Neutral,18-24,7
C055,S064,Fair,Neutral,18-24,7
C055,S385,Fair,Neutral,18-24,5
C055,S094,Fair,Neutral,18-24,5
C055,S486,Fair,Neutral,18-24,5
C055,S186,Fair,Neutral,18-24,7
C055,S034,Fair,Neutral,18-24,6
C055,S078,Fair,Neutral,18-24,6
C055,S001,Fair,Neutral,18-24,7
C055,S012,Fair,Neutral,18-24,7
C055,S416,Fair,Neutral,18-24,6
C055,S023,Fair,Neutral,18-24,6
C056,S362,Tan,Cool,35-44,5
C056,S074,Tan,Cool,35-44,5
C056,S375,Tan,Cool,35-44,5
C056,S156,Tan,Cool,35-44,8
C056,S105,Tan,Cool,35-44,7
C056,S395,Tan,Cool,35-44,6
C056,S378,Tan,Cool,35-44,6
C056,S125,Tan,Cool,35-44,6
C056,S069,Tan,Cool,35-44,5
C056,S451,Tan,Cool,35-44,6
C056,S010,Tan,Cool,35-44,8
