,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,category,joined,brand,product,shade,img_url,shade_description_original,id,validation,img_name,mean_lab,peak_lab,sd_color,ground_truth,ground_truth_CIELAB,diff_lab,diff_peak_black,diff_peak_white,mean_lab_2,peak_lab_2,diff_lab_2,mean_lab_3,peak_lab_3,diff_lab_3,Claude_CIELAB,Claude_message,diff_llm_lab,is_list_LLM,Claude_message_2,Claude_CIELAB_2,is_list_LLM_2,diff_llm_lab_2,hex_colors,Circle,color_group,median_hex_group,median_hex_circle
10,121,121,121,lipstick,armani beauty lip magnet liquid lipstick 503 glow,armani beauty,lip magnet liquid lipstick,503 glow,https://www.sephora.com/productimages/sku/s1875327-main-zoom.jpg?imwidth=1000,reddish peach,130,True,s1875327-main-zoom.jpg,"[58.5124161520219, 33.708860866090596, 16.398207794367114]","[99.41865502061795, 0.12711976831636385, 0.07962523464568605]",86.50046710100102,1,[42.86972664 42.93713038 19.54584195],15.986795707171892,99.39076088566442,0.3919102063822943,"[58.5124161520219, 33.708860866090596, 16.398207794367114]","[99.41865502061795, 0.12711976831636385, 0.07962523464568605]",15.986795707171892,"[46.13037032002918, 46.42654858078982, 26.736386697987214]","[99.41865502061795, 0.12711976831636385, 0.07962523464568605]",4.665771462213775,"[45, 65, 40]","{'id': 'msg_018crNDEuo84HtAR59KiVibC', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[45, 65, 40]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",9.010245137147976,True,"{'id': 'msg_01UzHmpEYjyVQNV53pAnpAie', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[45, 55, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[45, 55, 25]",True,4.350365615690924,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
11,140,140,140,lipstick,estée lauder pure color hi-lustre lipstick 546 angel lips,estée lauder,pure color hi-lustre lipstick,546 angel lips,https://www.esteelauder.com/media/export/cms/products/640x640/el_sku_GRFX49_640x640_1.jpg,light pinky peach with a warm undertone,150,True,el_sku_GRFX49_640x640_1.jpg,"[72.36939725049865, 17.38959039496607, 6.059762058058915]","[92.13948837510738, 0.09231840978390915, -2.6798953048527085]",42.39017930567007,1,[57.40146553 34.07052798 16.86285623],15.33507943298832,88.72408206859832,5.3003752314291415,"[67.88513289987918, 19.758733973835206, 8.080098035240413]","[92.17912813065723, 0.048110156270819715, -2.6989539874596957]",11.565064009901198,"[72.36939725049862, 17.389590394966238, 6.059762058058871]","[92.13948837510738, 0.09231840978390915, -2.6798953048527085]",15.335079432988271,"[65, 50, 35]","{'id': 'msg_018zwT21XBwsu38cxjumWeRU', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 50, 35]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",10.715688127047573,True,"{'id': 'msg_01P38VuRC6RCSMHw9VzjCTz8', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46, 45, 23]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[46, 45, 23]",True,12.055893141885209,#b74849,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#b74849;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
12,148,148,148,lipstick,i heart revolution soft peach liquid lipstick nectarine,i heart revolution,soft peach liquid lipstick,nectarine,"https://images.ulta.com/is/image/Ulta/2562894?id=LhHaz1&fmt=jpg&fit=constrain,1&wid=174&hei=360&op_sharpen=1&resMode=bilin",deep pink peach,158,True,ulta153.jpg,"[75.95945964622877, 21.54129361677226, 20.46450724766167]","[99.62250855180716, 0.17354903831678925, 0.3404295821683778]",59.826294928596425,1,[44.12497915 51.38007736 37.0980721 ],30.279413385442663,99.61152105862244,0.4764568802351097,"[75.95945964622877, 21.54129361677215, 20.46450724766167]","[99.62250855180716, 0.17354903831678925, 0.3404295821683778]",30.279413385442684,"[68.44961380800277, 30.300328221085415, 28.836413314261478]","[99.62250855180716, 0.17354903831678925, 0.3404295821683778]",23.89761107181085,"[53.0, 66.0, 47.0]","{'id': 'msg_01VdSFpu2QzaSRCPbcFtoBVK', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[53.0, 66.0, 47.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 18}}",9.750021486654674,True,"{'id': 'msg_01XtcL7tD3JeGafHMjLADz1S', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[52, 58, 43]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 123, 'output_tokens': 12}}","[52, 58, 43]",True,8.09899313283572,#dd4535,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#dd4535;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
13,162,162,162,lipstick,nudestix magnetic plush paint - lip cheek & eye color sunset peach,nudestix,magnetic plush paint - lip cheek & eye color,sunset peach,https://www.nudestix.com/cdn/shop/products/Nudestix-MagneticMatte-Eye-SunsetPeach-2_5ad91f84-1554-4b97-9117-b28d8b4764ba.jpg?v=1662593979&width=1426,warm soft peach,174,True,Nudestix-MagneticMatte-Eye-SunsetPeach-2_5ad91f84-1554-4b97-9117-b28d8b4764ba.jpg,"[65.78321812962388, 17.969867414578456, 21.142842207094414]","[99.92187165904025, 0.02045038598319504, 0.05883308945746624]",50.54729523538168,1,[53.96156796 30.30334979 35.66746956],12.624830009674692,99.92138220525456,0.0799407390534376,"[65.78321812962388, 17.969867414578456, 21.142842207094414]","[99.92187165904025, 0.02045038598319504, 0.05883308945746624]",12.624830009674692,"[53.14666649839522, 29.31856596494181, 35.40449832415572]","[99.91719513518873, 0.0220146277800648, 0.06159155497571511]",0.9263414793763592,"[53, 32, 32]","{'id': 'msg_01VjCXyFUBaQua6FZjgUmADf', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[53, 32, 32]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",2.770405292343999,True,"{'id': 'msg_01L1xdTAGG19VXYQgttU2qfF', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[49, 37, 37]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[49, 37, 37]",True,5.867893318431444,#b95737,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#b95737;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
14,180,180,180,lipstick,soshe beauty ceramide refillable lip silk with love,soshe beauty,ceramide refillable lip silk,with love,https://credobeauty.com/cdn/shop/files/SOSHE_CeramideLipSilk_Swatch_02_Withlove_1346x.png?v=1705466981,warm peach,193,True,SOSHE_CeramideLipSilk_Swatch_02_Withlove_1346x.png,"[93.2444620466007, 0.0, 0.0]","[0.4323392776861981, 0.0, 0.0]",39.63508188757861,1,[33.11915321 52.12620781 40.06370827],57.268501170344,0.2479347199587957,99.5520756360916,"[89.84904629373534, 0.0, 0.0]","[1.0209735252222605, 0.0, 0.0]",55.718576924702745,"[26.994374479599642, 49.73266107429139, 39.921163969465404]","[0.05953169164466843, 0.26698387255570666, 0.09407099031464305]",4.8345127405866455,"[53.0, 62.0, 53.0]","{'id': 'msg_017URmFgBvDcpikRpaeS1djp', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[53.0, 62.0, 53.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 107, 'output_tokens': 18}}",18.765756803626736,True,"{'id': 'msg_0169s8hDPDVm3B7nPUrmCGse', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[50, 60, 60]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 135, 'output_tokens': 12}}","[50, 60, 60]",True,16.6979367616629,#db3b06,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#db3b06;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
15,187,187,187,lipstick,vasanti cosmetics matte crush lipstick pencil peachy keen,vasanti cosmetics,matte crush lipstick pencil,peachy keen,https://vasanticosmetics.com/cdn/shop/files/6-12-peachy_keen_transparent_hi_res.jpg?v=1700844507&width=540,natural peach,200,True,6-12-peachy_keen_transparent_hi_res.jpg,"[72.03824052794941, 3.982002114756744, 2.1244252720151735]","[99.72784554498713, 0.03334684154382428, 0.04985458377178009]",48.95637179124637,1,[53.43773484 35.13416826 21.74058943],24.95358487571572,99.72167983083712,0.1711632229557795,"[72.03824052794941, 3.982002114756744, 2.1244252720151735]","[99.72784554498713, 0.03334684154382428, 0.04985458377178009]",24.95358487571572,"[46.77840199310278, 8.505414947272582, 4.872820374801656]","[99.92920724639849, 0.023085362291563882, 0.02305067466341626]",16.66490940119184,"[46, 48, 28]","{'id': 'msg_01Go2tYnyCMimPJ5yTN7Ns7c', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46, 48, 28]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 107, 'output_tokens': 12}}",8.719838751163206,True,"{'id': 'msg_01BRiexq3fnAHYfUzHzTbYiU', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[48, 62, 30]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 135, 'output_tokens': 12}}","[48, 62, 30]",True,10.150656605263505,#d33343,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d33343;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
16,188,188,188,lipstick,victoria beckham beauty bitten lip tint amour,victoria beckham beauty,bitten lip tint,amour,https://victoriabeckhambeauty.com/cdn/shop/files/BLT_AMOUR_SWATCH.png?v=1686048574&width=960,sheer nude peach,201,True,BLT_AMOUR_SWATCH.png,"[82.0785629984777, 0.0, 0.0]","[0.6182656295015846, 0.0, 0.0]",32.83499586168001,1,[63.62035874 37.18018061 31.93108326],27.954950773062432,0.3548432707727303,99.34996569510726,"[69.43731743201076, 0.0, 0.0]","[1.8711535759449207, 0.0, 0.0]",24.75338231775381,"[27.628845317677637, 50.46656925492149, 40.71761898004153]","[0.10910462901447104, 0.4893053693468402, 0.1724053225391986]",34.714875520144574,"[56.0, 47.0, 32.0]","{'id': 'msg_01JoGh282osDuadHJuP9fchh', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[56.0, 47.0, 32.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 18}}",8.031639572074871,True,"{'id': 'msg_01Y8dAndJYEgamc11sF8wZv8', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46, 43, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[46, 43, 25]",True,17.71461487750656,#b54a45,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#b54a45;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
17,189,189,189,lipstick,wayne goss the luxury cream lipstick dahlia,wayne goss,the luxury cream lipstick,dahlia,https://dy6g3i6a1660s.cloudfront.net/fN6a30nNuwgdXnjRPPpDPAR-BH4/p_550x550.jpg,warm pink peach,202,True,p_550x550.jpg,"[74.90719617626714, 21.866984869584773, 19.189980077192903]","[99.89971787746907, 0.031752900401860185, 0.07050698266026778]",71.54461113587901,1,[54.14010064 41.13267754 34.88082873],19.258634609972376,99.898911616893,0.1025181700714949,"[74.90719617626714, 21.866984869584773, 19.189980077192903]","[99.89971787746907, 0.031752900401860185, 0.07050698266026778]",19.258634609972376,"[66.941926548845, 30.79511028611226, 27.302676869355835]","[99.89971787746907, 0.031752900401860185, 0.07050698266026778]",11.914126115162684,"[56, 65, 65]","{'id': 'msg_01EgDkENxGipUCXhupBeTGPV', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[56, 65, 65]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",9.624745414576124,True,"{'id': 'msg_01L34iXRs8fddpGde37XN4k6', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[50, 50, 40]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[50, 50, 40]",True,5.040309383113871,#cd4b35,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#cd4b35;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
18,193,193,193,lipgloss,anastasia beverly hills lip gloss summer vibes,anastasia beverly hills,lip gloss,summer vibes,"https://slimages.macysassets.com/is/image/MCY/products/4/optimized/15349854_fpx.tif?op_sharpen=1&wid=500&hei=611&fit=fit,1&fmt=webp",iridescent pink peach with multi-reflective gold,206,True,15349854_fpx.tif,"[72.77508589388596, 7.670202844881679, 6.274882045980923]","[99.03179754100773, 0.43518975401529714, -0.3204430289234672]",56.643801511563694,0,,,,,"[72.77508589388596, 7.670202844881679, 6.274882045980923]","[99.03179754100773, 0.43518975401529714, -0.3204430289234672]",,"[63.69733316073875, 10.56636427633234, 8.87206088148127]","[99.03179754100773, 0.43518975401529714, -0.3204430289234672]",,"[51, 32, 23]","{'id': 'msg_017AhZkUS77PcCZX3GZKrP1i', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[51, 32, 23]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 107, 'output_tokens': 12}}",,True,"{'id': 'msg_01HnGFQS8wQTKdSu82bVEoxu', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46, 33, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 127, 'output_tokens': 12}}","[46, 33, 20]",True,,#a7544d,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#a7544d;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
19,205,205,205,lipgloss,buxom full-on plumping lip polish debbie,buxom,full-on plumping lip polish,debbie,"https://images.ulta.com/is/image/Ulta/2299169?id=2c0bn1&fmt=jpg&fit=constrain,1&wid=104&hei=361&op_sharpen=1&resMode=bilin",coral peach shimmer,221,True,ulta212.jpg,"[67.92218926990773, 7.050598881027881, 3.088944476923583]","[98.72982712294291, 0.07546157221921534, -0.26775805344174675]",50.71118318388101,1,[62.10958771 40.88716096 25.36432834],19.07526745302619,98.59818946241342,0.7860359118258267,"[67.92218926990773, 7.050598881027936, 3.088944476923583]","[98.72982712294291, 0.07546157221921534, -0.26775805344174675]",19.07526745302616,"[57.116560270473585, 9.825104055097677, 4.491851375464706]","[98.72982712294291, 0.07546157221921534, -0.26775805344174675]",17.03349077372053,"[50, 50, 20]","{'id': 'msg_018HTqkZrJ4Fb3rJdYUuPscP', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[50, 50, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 89, 'output_tokens': 12}}",12.624625055043168,True,"{'id': 'msg_013DG5F9so88evLpSJ59orHf', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[48, 58, 32]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 109, 'output_tokens': 12}}","[48, 58, 32]",True,14.38483519968825,#cf3a3f,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#cf3a3f;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
20,216,216,216,lipgloss,iconic london lip plumping gloss tickle your fancy,iconic london,lip plumping gloss,tickle your fancy,https://www.sephora.com/productimages/sku/s2217032-main-zoom.jpg?imwidth=135&imwidth=160,light cream peach,233,True,s2217032-main-zoom.jpg,"[61.1820779669776, 11.202797707767221, 7.08082870803779]","[99.59758877122506, 0.060131952023034785, 0.17144227482825958]",72.48856600907571,1,[69.27419547 26.04661886 24.19192103],13.121061794349492,99.58426705911624,0.3007406850082009,"[61.1820779669776, 11.202797707767221, 7.08082870803779]","[99.59758877122506, 0.060131952023034785, 0.17144227482825958]",13.121061794349492,"[47.62783172809646, 16.058784048547658, 10.31227814656459]","[99.59758877122506, 0.060131952023034785, 0.17144227482825958]",21.13290742194874,"[60, 40, 25]","{'id': 'msg_01JxLbedtRLV8niGkPGXTusu', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[60, 40, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",10.19896143569344,True,"{'id': 'msg_01ARptJxJoY5bc1AAF6vkGjZ', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[47, 42, 5]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[47, 42, 5]",True,25.741221321212283,#b04f68,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#b04f68;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
21,218,218,218,lipgloss,laura mercier lip glacé 360 cherry blossom,laura mercier,lip glacé,360 cherry blossom,https://www.lauramercier.com/cdn/shop/products/LM_SP22_LipGlace_CherryBlossom_TX_2000x2000_R72.jpg?v=1701984469&width=1500,cool midtone peach,235,True,LM_SP22_LipGlace_CherryBlossom_TX_2000x2000_R72.jpg,"[84.45847146647759, 10.567923233493037, 5.60644532693495]","[99.5226379012766, 0.07850899704708869, 0.05917555399761465]",41.93965112050575,1,[50.46492556 41.14964462 25.82261948],31.37389506105232,99.50373866763894,0.3037068751330546,"[78.10114390810303, 15.338219137708775, 8.329455817808018]","[99.57454002177327, 0.046419929359109435, 0.039399738790679706]",26.22005736387247,"[70.95240283779225, 21.186715417546964, 11.761717411762662]","[99.57454002177327, 0.046419929359109435, 0.039399738790679706]",20.14434809321437,"[54.0, 67.0, 35.0]","{'id': 'msg_013HzcAtp5CLqNi9LkWXCwDB', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[54.0, 67.0, 35.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 18}}",8.38338541223003,True,"{'id': 'msg_01HEffUYsmSP8KWBTMpHU7aW', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46, 46, 38]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[46, 46, 38]",True,6.996530991716509,#bb462f,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#bb462f;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
22,232,232,232,lipgloss,ofra cosmetics lip gloss apricot dream,ofra cosmetics,lip gloss,apricot dream,https://images.ctfassets.net/jfmoo9v2wmty/2XUYXl60kazJTpz31N7i9I/0b869e4bcd1d8dac09a005cd0fdbf8e3/Apricot-Dream-Lipgloss.png?w=500&fm=webp,sheer shimmering peach,251,True,Apricot-Dream-Lipgloss.png,"[59.66119206975819, 6.030251963683398, 5.8665279670561565]","[0.01759905212686874, 0.0002717864798496006, -0.0002801336025759493]",76.38413666995714,1,[73.42321703 30.59603221 29.35566193],19.79216047978095,0.0100866675490539,99.98237498235648,"[77.53862630483971, 7.6332012620341505, 7.4234369202181405]","[0.01759905212686874, 0.0002717864798496006, -0.0002801336025759493]",15.16068478756036,"[80.64439967565278, 7.785508747247871, 7.650028653715779]","[0.030731837234061032, 0.00027079644103478184, -0.00027839154955744405]",15.571139464711242,"[75, 40, 20]","{'id': 'msg_01FEyYEHyamqySmVNAxdtFEz', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[75, 40, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",8.873858381503648,True,"{'id': 'msg_01UcvV2bwgcrsrfnen3S7GjU', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[45, 38, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[45, 38, 20]",True,26.538192194226436,#aa4d4b,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#aa4d4b;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
23,240,240,240,lipgloss,sephora collection ultra shine lip gloss 21 fresh peach,sephora collection,ultra shine lip gloss,21 fresh peach,https://www.sephora.com/productimages/sku/s1691278-main-zoom.jpg?pb=2020-03-sephora-value-2020&imwidth=60,shimmer pink peach with gold pearl,259,True,s1691278-main-zoom.jpg,"[65.45398669516402, 23.981392348872365, -8.186578763900965]","[99.70206298787191, 0.19909913879528895, -0.11966854448399733]",51.77036861049159,1,[31.08948086 31.41881189 12.54645111],36.50582714842312,99.69515824211288,0.362198750692332,"[65.45398669516402, 23.981392348872365, -8.186578763900965]","[99.70206298787191, 0.19909913879528895, -0.11966854448399733]",36.50582714842312,"[53.86477168742279, 32.72115940402692, -10.39513928611795]","[99.70206298787191, 0.19909913879528895, -0.11966854448399733]",24.891242554440154,"[53.0, 78.0, 36.0]","{'id': 'msg_01QRuoVmhbyaDMDkPhrhckgV', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[53.0, 78.0, 36.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 93, 'output_tokens': 18}}",24.394209583607537,True,"{'id': 'msg_01GGNG3edbtBmrR2QdrhyWYE', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[50, 60, 10]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}","[50, 60, 10]",True,19.670387329012893,#d23f68,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d23f68;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
24,250,250,250,lipliner,mented cosmetics lip liner peach,mented cosmetics,lip liner,peach,"https://images.ulta.com/is/image/Ulta/2578221?id=ZSSaN1&fmt=jpg&fit=constrain,1&wid=25&hei=362&op_sharpen=1&resMode=bilin",subtle peach,270,True,ulta260.jpg,"[61.29302656209623, 10.573327939170651, 4.644778973387109]","[46.90013486589868, 19.086598959015376, 9.054582982343307]",73.52716029401094,1,[38.88113527 26.74599787 15.21576494],24.848840665566925,38.071898015477736,43.27653455902412,"[61.29302656209623, 10.573327939170651, 4.644778973387109]","[46.90013486589868, 19.086598959015376, 9.054582982343307]",24.848840665566925,"[61.29302656209623, 10.573327939170651, 4.644778973387109]","[46.90013486589868, 19.086598959015376, 9.054582982343307]",24.848840665566925,"[40.0, 42.0, 22.0]","{'id': 'msg_01KHPi1Gw25cV9ePgSqzaVmL', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[40.0, 42.0, 22.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 83, 'output_tokens': 18}}",6.196368221507232,True,"{'id': 'msg_01Ew8A4thFhXVefpVvWV42LB', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[50, 44, 32]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 107, 'output_tokens': 12}}","[50, 44, 32]",True,13.565849890355038,#c45343,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c45343;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
25,281,281,281,blush,manasi 7 all over colour sisserou,manasi 7,all over colour,sisserou,https://cdn.shopify.com/s/files/1/2235/4359/products/manasi-7-all-over-colour-sisserou-002_1800x.jpg?v=1715595629,dusty mauve,306,True,manasi-7-all-over-colour-sisserou-002_1800x.jpg,"[61.89936892425138, 13.539768595515811, 3.936099942467175]","[98.26357543353797, 0.8772842332537278, -0.1961103973138867]",70.86196816717295,1,[46.392623   23.68550234  6.85597909],16.19906491379144,98.02880494732396,1.6344977054964775,"[61.89936892425138, 13.539768595515811, 3.936099942467175]","[98.26357543353797, 0.8772842332537278, -0.1961103973138867]",16.19906491379144,"[49.15441194607912, 18.76325109465854, 6.043122887250374]","[98.26357543353797, 0.8772842332537278, -0.1961103973138867]",3.891370618540072,"[42, 22, 16]","{'id': 'msg_01KejwQuLhbxi4vgWS1ncGcx', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[42, 22, 16]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 106, 'output_tokens': 12}}",7.825147374152311,True,"{'id': 'msg_014fvYiTartGszfiFiyH8poC', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[45, 20, 14]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 132, 'output_tokens': 12}}","[45, 20, 14]",True,6.142623757105696,#905d54,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#905d54;""></div>",0,#c13744,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c13744;""></div>"
